id,isi_berita,label,url
120,"Menteri Keuangan (Menkeu) Purbaya Yudhi Sadewa menegaskan komitmennya untuk terus membenahi internal serta menindak tegas oknum pegawai di Direktorat Jenderal Pajak (DJP) serta Direktorat Jenderal Bea dan Cukai (DJBC) yang terbukti melakukan pelanggaran.
Purbaya membeberkan dirinya telah melakukan pemetaan atas jajaran pejabat yang terindikasi melakukan tindakan pelanggaran. Bahkan khusus untuk penanganan dugaan penyimpangan pada jenis pajak tertentu, ia membuat daftar peringkat (ranking) lima pegawai yang paling dicurigai bermasalah untuk ditindak lanjut.
""Untuk beberapa kasus, misalnya saya lihat curiga, hal tertentu ya, mereka masih main, untuk pajak tertentu saya ranking 5 orang terbesar siapa yang dianggap main-main, terus mungkin 3 orang saya rumahkan. Itu memberi pesan ke pegawai pajak bahwa kita serius memperbaiki kualitas pengumpulan pajak,"" ujar Purbaya.
Selain tindakan tegas secara individual, Kemenkeu juga sering merombak susunan pejabat di tingkat eselon 2, eselon 3, hingga eselon 4. Pegawai dengan kinerja kurang baik dipindahkan ke daerah, sementara pegawai berprestasi ditempatkan di kantor-kantor penerimaan pajak skala besar untuk memaksimalkan tax collection.
""Kan masyarakat sudah tahu sering bocor sana-sini. Misalnya saya periksa lah kira-kira pejabat mana yang sering mengerjakan hal-hal yang negatif, saya reorganize. Hampir semua orang pajak, eselon 2, eselon 3, eselon 4 saya kocok ulang, saya pindahin yang kurang baik ke daerah, yang baik ke pusat-pusat yang pengumpulan pajaknya besar, kantor-kantor pajak besar,"" paparnya.
Langkah pembersihan internal ini juga diterapkan di DJBC melalui reorganisasi struktur serta pembukaan akses bagi aparat penegak hukum. Menkeu menyatakan bahwa lembaga penegak hukum seperti KPK, Kepolisian, dan Kejaksaan kini dapat memproses oknum yang terindikasi melanggar hukum secara adil dan transparan.
""Di Bea Cukai juga sama, saya organize semua, yang kemarin dianggap mencurigakan sudah ditangkap KPK kan? Itu kan sebelumnya nggak bisa. Mungkin 10 atau 15 tahun terakhir orang pajak dan Bea Cukai itu aman karena polisi, kejaksaan, KPK juga nggak bisa masuk. Sekarang saya bebaskan, bukan saya bebaskan, saya bilang kalau ada kesalahan masuk saja, nanti diproses sesuai dengan faktanya secara balance, secara fair,"" terangnya.
Melalui penutupan kebocoran anggaran, reorganisasi pejabat, dan penindakan tegas terhadap pegawai nakal, Purbaya optimistis kinerja penerimaan pajak dan bea cukai kini sudah jauh lebih membaik.
Alhasil, menurutnya penerimaan pajak (tax collection) sampai akhir Juli 2026 tumbuh hampir 30% dibandingkan periode yang sama tahun sebelumnya. Kondisi ini hanya karena perbaikan internal saja.
""Tax collection kita sampai dengan akhir Juli tahun ini tumbuhnya hampir 30% dibanding tahun lalu. Tahun lalu itu tumbuhnya negatif. Jadi penerimaan kita kuat, nggak lemah. Ruang fiskal juga masih terbuka lebar, cukup kuat,"" tutur Purbaya.
""Memang penerimaan kita di atas perkiraan semula dan itu terjadi tanpa kenaikan tax rate, nggak ada saya naikkan tarif pajaknya, nggak ada pajak baru. Saya cukup perbaiki saja kinerja orang-orang pajak kita,"" ujarnya.
Lihat juga Video: Kejagung Tetapkan 2 Pegawai Pajak Tersangka Kasus Manipulasi Ekspor Pulp",finance,https://finance.detik.com/berita-ekonomi-bisnis/d-8646619/purbaya-pantau-5-pegawai-pajak-paling-nakal-3-teratas-langsung-dirumahkan
121,"Provinsi Maluku Utara dinilai memiliki posisi strategis dalam peta investasi nasional. Pada triwulan II-2026, realisasi investasi di Maluku Utara mencapai Rp 40,2 triliun, atau menjadi provinsi dengan jumlah investasi terbesar ketiga di Indonesia.
Secara nasional, realisasi investasi pada Semester I 2026 telah mencapai Rp 1.010,6 triliun atau 49,5% dari target investasi tahun 2026 sebesar Rp 2.041,3 triliun. Investasi itu menyerap lebih dari 1,4 juta tenaga kerja Indonesia.
Staf Khusus Menteri Investasi dan Hilirisasi/Kepala BKPM Bidang Percepatan Hilirisasi dan Peningkatan Pengusaha Nasional, Sona Maesana mengatakan, besarnya aktivitas investasi tersebut harus menjadi peluang bagi tumbuhnya pelaku usaha lokal.
Saat ini tercatat 34 Usaha Besar di Maluku Utara dengan total komitmen kemitraan sekitar Rp 7,89 triliun. Dari jumlah tersebut, sekitar Rp 4,52 triliun telah dituangkan dalam kesepakatan kemitraan, sementara realisasi yang terdata sementara mencapai sekitar Rp 3,53 triliun sepanjang 2021-2026.
""Angka ini menggambarkan peluang yang sangat besar. Namun, komitmen dan kesepakatan tersebut harus terus kita kawal agar menghasilkan transaksi dan realisasi kemitraan yang nyata,"" ujar Sona dalam keterangan tertulis, Rabu (2/9/2026).
Ia menjelaskan bahwa ruang kemitraan antara Usaha Besar dan UMKM di Maluku Utara sangat luas, mulai dari penyediaan makanan dan katering, bahan baku, material dan konstruksi, transportasi dan logistik, mesin dan suku cadang, pakaian dan alat pelindung diri, akomodasi, hingga berbagai kebutuhan operasional industri.
Oleh karena itu, Sona mendorong agar kemitraan tidak berhenti pada hubungan jual beli sesaat. Kemitraan harus dibangun melalui hubungan yang saling membutuhkan, saling memperkuat, dan saling menguntungkan.
Usaha Besar didorong untuk membuka informasi kebutuhan pengadaan, memberikan kepastian standar, membina pemasok lokal, serta menerapkan proses seleksi yang transparan. Di sisi lain, UMKM perlu meningkatkan kualitas produk, kapasitas produksi, legalitas, tata kelola, dan profesionalisme usaha.
Dalam kegiatan Diseminasi Kebijakan Kemitraan Usaha Nasional dalam Rangka Penanaman Modal di Kota Ternate, Maluku Utara, Sona berharap business matching yang mempertemukan160 pelaku Usaha Mikro, Kecil, dan Menengah tidak berhenti pada pertukaran kontrak.
Ia berharap kegiatan ini menghasilkan tindak lanjut yang terukur, mulai dari identifikasi kebutuhan, seleksi calon mitra, peningkatan kapasitas, hingga kontrak dan realisasi transaksi. Direktur Pemberdayaan Usaha Kementerian Investasi dan Hilirisasi/BKPM Delfinur Rizky Novihamzah menambahkan bahwa kemitraan tidak cukup berhenti pada komitmen.
""Pemerintah mendorong agar kebutuhan usaha besar dapat dipertemukan dengan calon vendor lokal yang memiliki legalitas dan kesiapan usaha. Pemerintah pusat dan daerah memastikan proses kemitraan dapat direalisasikan, dipantau dan dikawal dengan baik,"" jelas Delfinur.
Sona menegaskan bahwa Maluku Utara tidak boleh hanya menjadi lokasi berlangsungnya kegiatan hilirisasi, tetapi juga harus menjadi tempat tumbuhnya pemasok lokal, pengusaha baru, tenaga kerja terampil, dan UMKM yang semakin kuat.
""Investasi yang berhasil adalah investasi yang tumbuh bersama daerah tempat investasi tersebut dijalankan,"" tutup Sona.
Tonton juga video ""Demo Membuat Investor Ragu Untuk Masuk ke Pasar Saham""
(ily/ara)",finance,https://finance.detik.com/berita-ekonomi-bisnis/d-8645349/realisasi-investasi-maluku-utara-tembus-rp-40-t-terbesar-ketiga-di-ri
122,"Menteri Keuangan Purbaya Yudhi Sadewa mengungkap kondisi kelas menengah di Indonesia yang saat ini tengah tertekan. Salah satu persoalan yang disorot adalah penurunan pendapatan dari kelompok tersebut.
Purbaya mengatakan, pemerintah selama ini telah menggelontorkan anggaran besar untuk membantu masyarakat yang membutuhkan. Namun, kondisi berbeda dialami kelas menengah yang belum mendapatkan dukungan cukup.
""Kita keluarkan anggaran cukup besar supaya mereka bisa terus bertahan di ekonomi ini. Untuk subsidi BBM aja kita keluarkan Rp 500 triliun lebih, subsidi non-BBM tuh hampir sama Rp 540 triliun untuk pendidikan dan lain-lain. Jadi subsidi dari pemerintah cukup besar. Pemerintah tidak pernah melupakan masyarakat yang membutuhkan,"" kata Purbaya dalam Sarasehan 100 Ekonom Indonesia 2026 di Hotel Kempinski, Jakarta Pusat, Kamis (3/9/2026).
Menurut Purbaya, subsidi tersebut tidak didapatkan masyarakat kelas menengah sehingga pendapatan mereka turun. Oleh karena itu salah satu cara untuk mengangkat kembali kondisi kelas menengah adalah mendorong pertumbuhan ekonomi lebih tinggi.
Purbaya menyinggung kinerja pertumbuhan ekonomi Indonesia yang selama ini rata-rata masih di kisaran 5%. Kondisi ini belum cukup kuat untuk mendorong industrialisasi dan menciptakan lapangan kerja formal dalam jumlah besar.
""Cuma kan sekarang kelas menengah nggak dapet, gitu kan. Kelas menengah pendapatannya turun. Ya itulah makanya kita ciptakan pertumbuhan ekonomi yang lebih cepat. Kan selama ini pertumbuhan ekonomi kita di bawah 5% rata-rata ya. Kalau di bawah 5% itu terjadilah deindustrialisasi dan lain-lain kan. Akibatnya penciptaan lapangan kerja formal berkurang,"" bebernya.
Purbaya mendukung target pertumbuhan ekonomi 8% yang dicanangkan Presiden Prabowo Subianto. Dia memperkirakan pertumbuhan ekonomi perlu didorong hingga di atas 6%-6,5% agar penciptaan lapangan kerja formal semakin kuat.
""Makanya ketika Pak Presiden Prabowo bilang 8%, wah saya setuju dah 8%. Tentunya kita capai secara bertahap. Tujuannya apa? Kita tuh bisa menciptakan lapangan kerja formal yang berkesinambungan kalau tumbuhnya di atas 6%, di atas 6,5% lah, kira-kira gitu,"" sebutnya.
Dengan semakin banyaknya lapangan kerja yang tercipta, Purbaya yakin pendapatan masyarakat kelas menengah semakin meningkat. Hasilnya akan tercipta masyarakat kelas menengah baru dengan pendapatan yang lebih baik.
""Jadi sekarang kita akan coba hidupkan dengan macam-macam program termasuk hilirisasi. Jadi ke depan mungkin setahun, dua tahun kita akan harapkan masyarakat menengah kita semakin tumbuh lagi,"" tutup Purbaya.
Tonton juga video ""Banggar Tagih Profil Utang Pemerintah, Purbaya: DPR Mau Minta Kapan?""
(acd/acd)",finance,https://finance.detik.com/berita-ekonomi-bisnis/d-8646837/purbaya-buka-bukaan-kondisi-kelas-menengah-ri-pendapatan-turun
123,"Harga emas Antam mengalami penurunan dan melanjutkan tren pelemahan sejak akhir pekan kemarin. Harga emas Antam 24 karat hari turun Rp 6.000 per gram berada di level Rp 2.664.000 per gram.
Berdasarkan situs Logam Mulia Antam, Selasa (1/9/2026), satuan harga emas hari ini yang terkecil ukuran 0,5 gram berada di angka Rp 1.382.000. Sementara harga emas 10 gram dijual dengan harga Rp 26.135.000 dan ukuran emas terbesar yakni 1.000 gram (1 kg) dibanderol Rp 2.604.600.000.
Jika ditarik dalam sepekan terakhir, harga emas Antam berada dalam rentang Rp 2.664.000-2.768.000 per gram. Begitu juga dalam sebulan terakhir, harga emas Antam bergerak dalam rentang Rp 2.599.000-2.768.000 per gram.
Buyback Emas
Harga emas hari ini untuk buyback emas Antam juga mengalami penurunan Rp 6.000 per gram dan kini berada di level Rp 2.517.000 per gram. Harga buyback adalah jika Anda ingin menjual emas, maka Antam akan membelinya dengan harga tersebut.
Sesuai Peraturan Menteri Keuangan (PMK) Nomor 34 Tahun 2017, pembelian emas batangan akan dikenakan PPh 22 sebesar 0,9%. Jika ingin mendapatkan potongan pajak lebih rendah sebesar 0,45%, harus menyertakan NPWP untuk transaksinya.
Rincian Harga Emas Hari Ini
Harga emas 0,5 gram: Rp 1.382.000
Harga emas 1 gram: Rp 2.664.000
Harga emas 2 gram: Rp 5.268.000
Harga emas 3 gram: Rp 7.877.000
Harga emas 5 gram: Rp 13.095.000
Harga emas 10 gram: Rp 26.135.000
Harga emas 25 gram: Rp 65.212.000
Harga emas 50 gram: Rp 130.345.000
Harga emas 100 gram: Rp 260.612.000
Harga emas 250 gram: Rp 651.265.000
Harga emas 500 gram: Rp 1.302.320.000
Harga emas 1.000 gram: Rp 2.604.600.000
Demikian rincian harga emas hari ini keluaran Antam 0,5 gram hingga 1.000 gram, Selasa (1/9/2026).
Lihat juga Video: Harga Emas Antam Ambruk Hari Ini",finance,https://finance.detik.com/berita-ekonomi-bisnis/d-8642925/emas-antam-turun-lagi-sudah-segini-sekarang
124,"Menteri Keuangan Purbaya Yudhi Sadewa buka suara soal pembiayaan program Koperasi Desa (Kopdes) Merah Putih memakai pinjaman dari bank BUMN. Purbaya memastikan pemerintah tidak akan telat membayar utang pinjaman tersebut.
Pasalnya, menurut Purbaya, pemerintah telah berkomitmen membayar Rp 40 triliun tiap tahun.
""Kita setiap bayar Rp 40 triliun cicilan juga dengan kesiapan perbankan. Jadi, enggak ada keterlambatan pembayaran cicilan pemerintah. Kita harus menjaga kondisi sistem perbankan kita,"" ujar Purbaya di Mahkamah Agung, Jakarta, Rabu (2/9/2026).
Purbaya juga memastikan pemerintah tidak membiarkan terjadi kredit macet di bank terkait pembangunan Kopdes Merah Putih. Mantan Ketua Lembaga Penjamin Simpanan (LPS) ini pun menjamin akan menyiapkan cara khusus demi menjamin kelancaran pembayaran ke bank BUMN.
Namun, Purbaya enggan menjelaskan cara khusus tersebut.
""Nanti kita akan carikan cara khusus untuk memastikan semuanya bisa berjalan dengan lancar. Kita lihat nanti ada nggak cara untuk memastikan kewajiban pemerintah yang harus dibayarkan, bisa kita bayarkan,"" terang Purbaya.
Di sisi lain, Purbaya menambahkan, pemerintah juga memiliki dana tunai lebih dari Rp 500 triliun.
""Pokoknya ada Rp 510 triliun lebih cash-nya sekarang. Kalau dibilang uang saya Rp 8,1 triliun, ya nggak. Sudah disiapkan kok Rp 40 triliun,"" jelas Purbaya.
(hns/hns)",finance,https://finance.detik.com/berita-ekonomi-bisnis/d-8645888/purbaya-siapkan-rp-40-t-bayar-utang-kopdes-ke-bank-bumn-jamin-tak-macet
125,"Memiliki produk berkualitas belum cukup untuk menembus pasar internasional. Calon eksportir juga perlu memahami alur ekspor-impor, dokumen, logistik, hingga cara menemukan buyer agar bisnis bisa berkembang ke pasar global.
Buat pelaku UMKM yang masih awam, memahami dasar ekspor bisa menjadi langkah awal yang penting. Karena itu, detikcourse menghadirkan kelas 2 Jam Kuasai Dasar Ekspor-Impor untuk Ekspansi ke Pasar Global pada Rabu, 9 September 2026, pukul 19.00-21.00 WIB secara online melalui Zoom.
Peserta akan mempelajari cara melihat peluang pasar global, memilih produk yang berpotensi diekspor, melakukan riset negara tujuan, hingga mencari buyer internasional. 
Materi juga mencakup dasar dokumen, logistik, dan metode pembayaran dalam proses ekspor.
Kelas ini cocok untuk pelaku UMKM, pemilik bisnis, entrepreneur, produsen lokal, calon eksportir, hingga mahasiswa yang ingin memahami bisnis ekspor-impor dari dasar.
Peserta juga mendapatkan e-sertifikat detikcourse, video recording kelas, serta insight dari expert di bidang ekspor-impor.
Ingin membawa produk lokal ke pasar global? Daftar kelasnya sekarang melalui detikevent dan siapkan langkah ekspor dari dasar!
Tonton juga video ""Tanyadetikfinance Pasar Becek Bikin UMKM Indonesia Mati, Apa Itu?""
(hns/hns)",finance,https://finance.detik.com/berita-ekonomi-bisnis/d-8646854/umkm-ingin-go-global-kenali-dulu-dasar-ekspor-impor-untuk-pemula
126,"Indonesia dinilai masih memiliki peluang untuk mengoptimalkan nilai ekspor hingga sekitar US$ 5 miliar per tahun. Potensi tersebut teridentifikasi dari analisis terhadap ribuan transaksi ekspor yang mencakup berbagai komoditas, pelabuhan, hingga negara tujuan.
Ekonom Universitas Gadjah Mada (UGM) Eddy Junarsin mengatakan visibilitas perdagangan semakin penting di tengah tekanan terhadap kinerja ekspor dan meningkatnya ketidakpastian global.
Data Badan Pusat Statistik (BPS) menunjukkan neraca perdagangan Indonesia mengalami defisit US$ 1,61 miliar pada Mei 2026. Kondisi tersebut mengakhiri tren surplus perdagangan yang berlangsung selama 72 bulan berturut-turut sejak Mei 2020. Pada Juni 2026, neraca perdagangan kembali mencatat defisit sebesar US$ 450 juta.
Menurut Eddy, kondisi tersebut perlu menjadi momentum untuk mengevaluasi strategi ekspor Indonesia.
""Pada kuartal yang baru dirilis, neraca perdagangan kita bahkan sudah tidak surplus lagi. Artinya, perlu ada refleksi dan koreksi mengenai strategi ekspor di tengah kondisi ketidakpastian global,"" ujar Eddy, Rabu (2/9/2026).
Dalam situasi tersebut, integrasi data perdagangan dinilai dapat membantu pemerintah melihat aktivitas ekspor hingga tingkat transaksi. Informasi yang terhubung tidak hanya mencakup nilai dan volume, tetapi juga kualitas komoditas, harga, klasifikasi produk, lokasi pengiriman, negara tujuan, hingga penerimaan devisa.
""Visibilitas yang tinggi merupakan hal yang relevan dan pivotal karena dapat memperkuat transparansi, objektivitas, dan kepastian dalam hal kuantitas, lokasi tujuan, perpajakan, dan aspek lainnya,"" kata Eddy.
Sejak mulai beroperasi pada 1 Juni 2026, PT Danantara Sumberdaya Indonesia (Persero) atau DSI telah membangun visibilitas analitis atas sekitar 6.500 deklarasi ekspor dengan nilai lebih dari US$ 14 miliar dan volume melampaui 90 juta ton komoditas.
Transaksi tersebut bergerak melalui lebih dari 50 pelabuhan muat di 25 provinsi menuju lebih dari 100 negara tujuan.
Data ekspor nasional tersebut kemudian diintegrasikan dengan referensi pasar global. Informasi yang dipantau mencakup harga, volume, kualitas, klasifikasi Harmonized System (HS), kapal pengangkut, dan pasar tujuan.
Integrasi tersebut memberikan gambaran mengenai alur perdagangan dan nilai komoditas sepanjang rantai ekspor.
Dari analisis awal bersama sejumlah badan usaha milik negara, ditemukan potensi optimalisasi nilai sekitar US$ 5 miliar per tahun.
Eddy menilai integrasi data tersebut dapat menjadi dasar untuk memahami struktur perdagangan dan menyusun strategi ekspor yang lebih tepat. Namun, menurutnya, visibilitas data saja belum cukup untuk meningkatkan kinerja ekspor.
""Visibilitas semata belum tentu dapat menggenjot ekspor. Yang diperlukan juga adalah strategi mengelola sumber daya, meningkatkan daya saing produk Indonesia di pasar global, memperluas perjanjian perdagangan bebas, memetakan negara tujuan ekspor, dan mengimplementasikan strategi global,"" katanya.
Menurut Eddy, penguatan perdagangan komoditas membutuhkan pembagian peran yang jelas. DSI menjalankan peran strategis melalui integrasi data dan penguatan visibilitas, sementara implementasi pada tingkat bisnis membutuhkan partisipasi aktif perusahaan eksportir.
""Visibilitas dan top-level strategy dari DSI pada akhirnya membutuhkan implementasi dan business-level strategy dari para eksportir,"" ujarnya.
Direktur Utama DSI Luke Mahony mengatakan fokus DSI saat ini adalah membangun sistem dan kapabilitas untuk menjalankan mandatnya secara kredibel, terukur, dan berkelanjutan.
""Sejak mulai beroperasi, kami telah mengembangkan visibilitas terhadap ribuan transaksi ekspor serta fondasi analitis yang diperlukan untuk mendukung mandat DSI. Kami akan terus mengukuhkan kapabilitas pemantauan, verifikasi, dan operasional guna mendukung ekosistem ekspor yang lebih transparan, akuntabel, dan efisien, sekaligus menjaga kepastian berusaha dan keberlanjutan ekspor,"" ujar Luke dalam keterangan resminya, Senin (24/8).
Eddy menilai kombinasi antara visibilitas perdagangan dan peningkatan daya saing oleh eksportir berpotensi memperbaiki kinerja perdagangan, memperkuat devisa hasil ekspor, serta memberikan dampak lebih besar bagi perekonomian nasional.
""Peran DSI sangat strategis, tetapi implementasinya tetap memerlukan partisipasi aktif perusahaan-perusahaan eksportir,"" pungkasnya.
(fdl/fdl)",finance,https://finance.detik.com/berita-ekonomi-bisnis/d-8644875/ekspor-ri-bisa-tambah-us-5-miliar-ini-sumbernya
127,"PT Angkasa Pura Indonesia atau InJourney Airports menyiapkan sistem yang mempermudah layanan di bandara.Penumpang pesawat nantinya tak perlu lagi repot mengeluarkan dan menunjukkan KTP kepada petugas.
Direktur Utama Angkasa Pura,Mohammad Rizal Pahlevi mengatakan,transformasi ini dilakukan agar penumpang tidak perlu lagi melakukan proses validasi secara manual. Pihaknya tengah menyiapkan sistem biometrik dan alat pengenalan wajah di bandara.
""Tranformasi proses, ini salah satunya bagaimana memberikan layanan yang simpel, kita tahu bahwa antrean KTP satu-satu dicek, hari ini belum, ke depannya by biometrik by face recognition tidak perlu lagi ke depan menunjukkan KTP,"" kata Rizal dalam rapat dengan Komisi VI DPR RI di kompleks parlemen, Jakarta, Kamis (3/9/2026).
Menurutnya, sistem tersebut akan membuat proses pemeriksaan lebih praktis karena identitas penumpang dapat divalidasi melalui teknologi biometrik. Penumpang tidak perlu lagi membuka dompet untuk mengeluarkan KTP ataupun menunjukkan dokumen secara manual.
""Kita maunya ke depan jangan lagi penumpang harus buka dompet mengeluarkan KTP atau jangan lagi penumpang mengeluarkan kertas catatan, bahkan kadang-kadang kertasnya tertinggal dan terus ditolak oleh bandara seolah-olah kita nggak bisa membantu atau melayani,"" tuturnya.
Saat ini, prototype sistem tersebut sedang berlangsung di Bandara Soekarno-Hatta, Surabaya hingga Bali untuk penerbangan domestik. Setelah itu, teknologi serupa akan disiapkan di sejumlah bandara strategis lainnya.
""Iya. Sekarang prototype-nya sedang berlangsung di Soekarno-Hatta. Dan nantinya bandara-bandara strategis kita akan siapkan seperti itu,"" kata Rizal.
Transformasi tersebut juga didukung sistem PIONA (Passenger Validation in Airport), yang berfungsi memvalidasi data penumpang sekaligus meningkatkan akurasi pelaporan pendapatan Passenger Service Charge (PSC).
Per Juli 2026, sistem PIONA telah diterapkan di sejumlah bandara, termasuk Bandara Soekarno-Hatta dengan pemasangan perangkat totem dan PC. Implementasi PIONA ditargetkan mencakup seluruh bandara pada November 2026.
(acd/acd)",finance,https://finance.detik.com/berita-ekonomi-bisnis/d-8647227/siap-siap-naik-pesawat-tak-perlu-lagi-pakai-ktp
128,"Badan Pusat Statistik (BPS) memproyeksikan produksi beras dari Januari hingga Oktober 2026 mencapai 31,41 juta ton. Angka ini turun 0,08% dibandingkan dengan periode yang sama pada tahun lalu.
Deputi Bidang Statistik Distribusi dan Jasa BPS, Ateng Hartono mengatakan mengatakan berdasarkan amatan Kerangka Sampel Area (KSA) Juli 2026, mayoritas lahan pertanian nasional atau sekitar 36,27% saat ini berada dalam fase ditanami padi (standing crop). Dari luas standing crop pada Juli 2026, mayoritas adalah fase generatif yaitu 15,78% yang sebagian besar berpotensi dipanen pada Agustus tahun 2026.
""Pada kondisi Juli tahun 2026 luas panen padi mencapai 0,93 juta hektare (ha) atau mengalami penurunan 1,05% dibandingkan dengan Juli tahun 2025 yang besarnya 0,94 juta hektar,"" ujar Ateng dalam konferensi pers di kantornya, Jakarta Pusat, Selasa (1/8/2026).
| Baca juga: RI Ekspor Beras ke Malaysia! | 
Potensi luas panen pada Agustus sampai dengan Oktober 2026 diperkirakan mencapai 3,07 juta ha atau turun 0,04 juta ha jika dibandingkan dengan periode yang sama pada tahun sebelumnya. Dengan demikian, luas panen padi pada periode Januari-Oktober 2026 diperkirakan mencapai 10,31 juta ha atau naik 0,01% jika dibandingkan dengan periode yang sama 2025.
Sejalan dengan gambaran luas panen, maka produksi padi pada Juli 2026 diperkirakan sebesar 4,75 juta ton gabah kering giling (GKG). Angka ini mengalami penurunan 1% dibandingkan dengan Juli 2025 sebesar 4,80 juta ton GKG.
Sepanjang Januari hingga Oktober 2026, produksi padi diperkirakan mencapai 54,52 juta ton GKG atau mengalami penurunan 0,05 juta ton GKG dibandingkan dengan periode yang sama pada tahun 2025.
Sejalan dengan itu, produksi beras untuk konsumsi pangan masyarakat pada Juli 2026 diperkirakan sebesar 2,74 juta ton atau mengalami penurunan sebesar 0,99% dibandingkan dengan Juli tahun 2025 yang sebesar 2,77 juta ton.
""Sepanjang Januari-Oktober tahun 2026, produksi beras diperkirakan mencapai 31,4 juta ton atau mengalami penurunan sebesar 0,03 juta ton atau menurun 0,08% jika dibandingkan dengan periode yang sama pada tahun 2025,"" beber ia.
Ateng mengingatkan angka potensi ini masih dinamis dan dapat berubah. Perubahan tersebut sangat bergantung pada kondisi pertanaman ke depan, seperti adanya serangan hama atau organisme pengganggu tanaman (OPT), ancaman banjir, kekeringan, hingga perubahan waktu panen oleh petani.
Dari sisi sebaran, potensi panen padi sepanjang Agustus hingga Oktober 2026 secara umum terkonsentrasi di Pulau Jawa, seperti Jawa Barat, Jawa Timur, dan Jawa Tengah. Untuk Pulau Sumatera terpusat di Sumatera Selatan, Sumatera Utara, Lampung, dan Aceh. Sedangkan di Pulau Sulawesi terkonsentrasi di Sulawesi Selatan dan Sulawesi Tenggara, Pulau Kalimantan di Kalimantan Selatan, serta Nusa Tenggara Barat (NTB) untuk kawasan Nusa Tenggara.
Lihat juga Video: Ekspor 2.200 Ton Beras Bulog untuk Jemaah Haji Terancam Batal",finance,https://finance.detik.com/berita-ekonomi-bisnis/d-8643387/produksi-beras-diprediksi-31-4-juta-ton-hingga-oktober
129,"Menteri Pertanian (Mentan) Andi Amran Sulaiman mengungkap praktik curang dalam penjualan beras fortifikasi. Produk yang diklaim mengandung gizi tertentu ternyata tidak sesuai kenyataan.
Amran mengatakan beras fortifikasi dibuat dengan mencampurkan beras analog yang telah mengandung vitamin ke dalam beras biasa.
Namun, berdasarkan pemeriksaan yang dilakukan pemerintah di empat laboratorium, sekitar 90% sampel beras fortifikasi tidak sesuai dengan klaim.
""Harga beras 90% itu tidak benar dan dijual, jadi harusnya ini harga barang, Rp 13.000, tapi dijual Rp 20.000. dijual ada yang Rp 56.000,"" kata Amran yang juga Kepala Badan Pangan Nasional (Bapanas) dalam rapat dengan Komisi IV DPR, Jakarta, Selasa (1/8/2026).
Ia juga menyebut izin produk yang bermasalah akan ditindaklanjuti, termasuk kemungkinan pencabutan izin.
Amran menilai label fortifikasi digunakan untuk memberikan kesan bahwa beras memiliki nilai tambah, meski kandungan vitamin yang diklaim tidak ditemukan dalam pemeriksaan.
""Nah, insyaallah mungkin minggu ini, minggu depan, selesai semua prosesnya, kami kirim ke penegak hukum,"" janji Amran.
Amran menambahkan, jumlah selisih harga yang tidak sesuai itu mencapai Rp 89,19 triliun. Pemerintah tengah melengkapi data dan hasil pemeriksaan sebelum membawa kasus tersebut kepada penegak hukum dan Satgas Pangan.
""Kami sudah menyurat, ini izinnya dicabut. kemudian tidak dikeluarkan lagi izin dulu, dan insyaAllah, kami masih proses terus, supaya datanya betul-betul lengkap,"" tutup Amran.
(ily/hns)",finance,https://finance.detik.com/berita-ekonomi-bisnis/d-8644114/mentan-ungkap-aksi-culas-bisnis-beras-masyarakat-rugi-rp-89-triliun
130,"Presiden Prabowo Subianto memohon maaf kepada Presiden Rusia Vladimir Putin usai dirinya tak bisa hadir pada KTT ASEAN-Rusia Juni lalu di Kazan. Prabowo diundang khusus oleh Putin untuk hadir pada pertemuan itu.
Hari ini Prabowo kembali melakukan pertemuan dengan Putin di Vladivostok. Dia diundang khusus untuk hadir pada Eastern Economic Forum oleh Putin, keduanya menyempatkan diri untuk melakukan pertemuan bilateral sebelum acara dimulai.
""Atas penyelenggaraan KTT peringatan ASEAN-Rusia ke-20 pada tanggal 18 Juni 2024. Saya mohon maaf sebesar-besarnya karena saya tidak dapat menghadiri acara penting tersebut,"" beber Prabowo dalam pertemuan yang disiarkan langsung oleh Sekretariat Presiden, Kamis (3/9/2026).
Prabowo mengungkapkan alasannya tak bisa hadir di Kazan karena ada masalah di dalam negeri yang perlu ditangani secara serius dan tak bisa ditinggalkan.
""Karena ada masalah dalam negeri yang tidak bisa saya tinggalkan. Tapi saya membayar hutang saya dengan hadir di Vladivostok sekarang,"" ujar Prabowo.
Orang nomor satu di Indonesia itu melanjutkan Rusia telah menjadi mitra penting bagi Indonesia. Dia mengaku senang hubungan kedua negara kini berlanjut pada kemitraan strategis.
""Sekali lagi terima kasih. Indonesia dan Rusia memiliki ikatan sejarah yang mendalam, lebih dari lima dasawarsa, lebih. Bagi Indonesia, Rusia adalah mitra yang sangat penting. Karena itu kami bangga dan gembira hubungan kita bisa meningkat menjadi kemitraan strategis tahun lalu,"" tutur Prabowo.
Lihat juga Video Momen Trump Puji Prabowo di Depan Pemimpin ASEAN",finance,https://finance.detik.com/berita-ekonomi-bisnis/d-8646395/prabowo-minta-maaf-ke-putin-absen-di-ktt-asean-rusia
